"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561198844383640","=Caono=","16","31","0.52","4","0.19","0.37","8","0","0","0","531","28","{""zesty"":8,""MUG..."":1,""Ξ Sanzu"":2,""Ж | Wix"":1,""Convenant"":2,""》Sherby"":1,""нѕ | nes"":1,""Ж | Davako"":1,""нs | Widow"":1,""Ж | PiscisK"":1,""Ж | OG Panda"":2,""Ж | Tadiktor"":1,""TouchMyGangsta"":2,""DooperDupinskie"":2,""Ж | wildcard.NS"":1,""My Ego > Bad Intentions"":4}","{""."":2,""PUCK"":1,""Ξ Sanzu"":1,""Ж | Davako"":4,""Ж | Whiskey"":4,""Ж | OG Panda"":2,""DooperDupinskie"":1,""Ж | Crystal Claude"":1}","249","626","940","280","{""MP40"":1,""GEWEHR 43"":9,""KARABINER 98K"":5,""M43 STIELHANDGRANATE"":1}","{""M1 GARAND"":26,""M8 Greyhound"":1,""BROWNING M1919"":2,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198131252354","Ж︎ | No Chill Anna","38","51","0.75","7","0.46","0.62","7","0","2","1","273","25","{""DJ"":7,""B3n"":9,""kapk"":2,""Ralfus"":1,""Will b"":2,""=Vidar="":1,""R E A P"":2,""=Oresto="":1,""D' Bearz"":3,""DeathVice"":5,""MrKravs33"":2,""=Wurlstar="":2,""airaparent"":2,""Capt.Taylor"":1,""Crazy_boots"":1,""SeatingChart"":1,""=Just Win Baby="":1,""ﾒ Bobothemonk"":1,""ВOTИ | Archytek"":1,""Ξ FreeTheChickens"":1,""Ж | =Alotta Bush="":1,""вит | Phat_Cheeks57"":2,""=Girth Brooks=(THICC)(CLWN)"":2}","{""kapk"":1,""Жan"":1,""Swift"":1,""Ralfus"":3,""Rob491"":2,""Will b"":1,""=Vidar="":1,""R E A P"":4,""D' Bearz"":1,""DeathVice"":1,""=Wurlstar="":2,""More Ghana"":1,""airaparent"":2,""Capt.Taylor"":1,""SeatingChart"":1,""Vomit Coffin"":1,""=LordFarquaad="":1,""=Just Win Baby="":1,""ﾒ Bobothemonk"":2,""=Gatrick Swayze="":1,""Ж | =Alotta Bush="":1,""=Krombopulous_MYKL="":2,""=Girth Brooks=(THICC)(CLWN)"":6}","341","220","660","400","{""BAZOOKA"":1,""M1 GARAND"":37}","{""MG42"":16,""STG44"":4,""FG42 x4"":1,""GEWEHR 43"":19,""BOMBING RUN"":1,""KARABINER 98K"":1,""PANZERSCHRECK"":1,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":7}"
"76561198348103342","I_NoScoped_JFK","48","53","0.91","5","0.57","0.63","6","3","1","1","404","20","{""PUCK"":4,""FLERG"":1,""Large"":3,""Mongo"":7,""Trots"":1,""MUG..."":1,""Ξ Sanzu"":1,""Convenant"":8,""Everblack"":1,""Ж | Mage"":2,""Ж | Rath"":6,""✿ Seely"":2,""》Sherby"":4,""wolf pussy"":2,""нѕ | nes"":2,""нs | Widow"":1,""PapaBearBaker"":1,""Ж | DankNugz"":1,""Ж | Tadiktor"":1,""Ж︎ | bones"":1,""Ж | Eragon123※"":1,""Ж︎ | -TL- Monster_Corndog"":2}","{""PUCK"":2,""FLERG"":1,""Large"":3,""Mongo"":5,""MUG..."":1,""Convenant"":4,""Ж | Rath"":4,""✿ Seely"":2,""》Sherby"":5,""нѕ | nes"":2,""Stellar-INF"":2,""Ж | Davako"":5,""нs | Widow"":3,""PapaBearBaker"":1,""Ж | DankNugz"":1,""Ж︎ | bones"":3,""Ж︎ | Poptart"":3,""Ж | Crystal Claude"":1}","436","1312","680","460","{""GEWEHR 43"":48}","{""SATCHEL"":1,""M1 GARAND"":39,""M1 CARBINE"":1,""BOMBING RUN"":1,""MK2 GRENADE"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":5,""155MM HOWITZER [M114]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198091006256","Жan","45","44","1.02","4","0.54","0.53","4","0","0","0","321","13","{""PUCK"":1,""FLERG"":1,""JЖCK"":4,""Large"":1,""Mongo"":2,""Ξ Sanzu"":3,""Ж | Wix"":2,""Convenant"":3,""Everblack"":1,""✿ Seely"":3,""нѕ | nes"":1,""Ж | Davako"":1,""нs | Widow"":1,""Ж | GasMask"":2,""Ж | PiscisK"":2,""PapaBearBaker"":1,""TouchMyGangsta"":1,""Ж | Badger™"":1,""Ж︎ | Poptart"":4,""Ж | wildcard.NS"":1,""Ж | Eragon123※"":1,""• The China Guy"":2,""Ж︎ | No Chill Anna"":1,""Ж︎ | -TL- Monster_Corndog"":4}","{""."":2,""PUCK"":1,""Large"":1,""Mongo"":1,""zesty"":2,""MUG..."":1,""Ξ Sanzu"":2,""Convenant"":1,""✿ Seely"":1,""нѕ | nes"":3,""Stellar-INF"":1,""Ж | Davako"":3,""нs | Widow"":3,""Ж | GasMask"":2,""Ж | PiscisK"":5,""PapaBearBaker"":3,""Ж︎ | bones"":3,""Ж︎ | Poptart"":1,""Ж | wildcard.NS"":3,""• The China Guy"":2,""My Ego > Bad Intentions"":3,""Ж︎ | -TL- Monster_Corndog"":1}","453","663","240","900","{""GEWEHR 43"":45}","{""BAZOOKA"":1,""M1 GARAND"":29,""COLT M1911"":1,""M8 Greyhound"":1,""BROWNING M1919"":6,""M6 37mm [M8 Greyhound]"":1,""37MM CANNON [Stuart M5A1]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":3}"
"76561198193020965","Ж | Mage","147","0","147","147","1.77","0","0","3","0","0","4991","4991","{}","{""B3n"":6,""kapk"":3,""Swift"":1,""Ralfus"":2,""Rob491"":1,""=Nerdy="":1,""R E A P"":7,""=Oresto="":1,""D' Bearz"":12,""ULFBERHT"":2,""DeathVice"":2,""MrKravs33"":6,""=ApachiJr="":1,""=Wurlstar="":5,""=lolships="":1,""More Ghana"":10,""airaparent"":12,""Crazy_boots"":10,""WhiskyPilot"":1,""SeatingChart"":5,""Vomit Coffin"":4,""WinnableSleet"":1,""I_NoScoped_JFK"":2,""=Just Win Baby="":3,""ﾒ Bobothemonk"":6,""=Gatrick Swayze="":9,""ВOTИ | Archytek"":3,""Ξ FreeTheChickens"":2,""Ж | =Alotta Bush="":4,""в●ти | =exel="":4,""=Krombopulous_MYKL="":5,""вит | Phat_Cheeks57"":4,""Ξ вит | 季赛冠军"":1,""Ξ вит | Comrade Grimm"":1,""=Girth Brooks=(THICC)(CLWN)"":9}","1333","0","1700","0","{""UNKNOWN"":1,""155MM HOWITZER [M114]"":146}","{}"
"76561198055409364","=Vidar=","11","38","0.29","2","0.13","0.46","16","0","1","1","1307","-140","{""zesty"":2,""MUG..."":1,""Ξ Sanzu"":2,""Convenant"":1,""Ж | Rath"":8,""✿ Seely"":1,""нs | Widow"":6,""Ж | Whiskey"":1,""PapaBearBaker"":1,""Ж | OG Panda"":1,""Ж | Eragon123※"":3,""Ж | yourmomsmother"":1,""Ж︎ | No Chill Anna"":1,""Ж︎ | Foxhole Norman"":2,""My Ego > Bad Intentions"":3,""Ж︎ | -TL- Monster_Corndog"":4}","{""zesty"":2,""нs | Widow"":2,""PapaBearBaker"":1,""• The China Guy"":1,""Ж︎ | No Chill Anna"":1,""Ж︎ | Foxhole Norman"":1,""My Ego > Bad Intentions"":3}","219","275","640","540","{""GEWEHR 43"":5,""KARABINER 98K"":5,""PANZERSCHRECK"":1}","{""BAZOOKA"":1,""M1 GARAND"":28,""M3 GREASE GUN"":1,""BROWNING M1919"":7,""HULL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198031909413","Ж | Whiskey","44","51","0.86","6","0.53","0.62","5","2","2","1","545","21","{""DJ"":2,""B3n"":7,""kapk"":5,""Will b"":2,""=Caono="":4,""R E A P"":3,""MrKravs33"":3,""=Krusader="":2,""=Wurlstar="":6,""airaparent"":3,""=LordBarst="":3,""Capt.Taylor"":1,""SeatingChart"":1,""BasicallyZack"":1,""WinnableSleet"":1,""ﾒ Bobothemonk"":3,""ВOTИ | Archytek"":2,""=Krombopulous_MYKL="":1,""вит | Phat_Cheeks57"":1}","{""B3n"":3,""kapk"":2,""Swift"":2,""Ralfus"":1,""Will b"":1,""=Vidar="":1,""R E A P"":2,""DeathVice"":2,""MrKravs33"":2,""=Wurlstar="":10,""More Ghana"":1,""airaparent"":2,""=LordBarst="":1,""Capt.Taylor"":1,""Crazy_boots"":1,""SeatingChart"":1,""=LordFarquaad="":1,""ВOTИ | Archytek"":1,""Ж | =Alotta Bush="":1,""=Krombopulous_MYKL="":4,""вит | Phat_Cheeks57"":1,""Ξ вит | Comrade Grimm"":1,""=Girth Brooks=(THICC)(CLWN)"":2}","521","243","560","560","{""BAZOOKA"":1,""M1 GARAND"":38,""MK2 GRENADE"":1,""M3 GREASE GUN"":4}","{""MG42"":10,""STG44"":3,""FG42 x4"":3,""GEWEHR 43"":23,""WALTHER P38"":1,""KARABINER 98K"":6,""M43 STIELHANDGRANATE"":2,""150MM HOWITZER [sFH 18]"":2,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1}"
"76561198867986795","airaparent","70","70","1","11","0.83","0.83","7","0","0","0","306","15","{""PUCK"":5,""JЖCK"":1,""Large"":1,""Mongo"":1,""zesty"":2,""Ξ Sanzu"":3,""Convenant"":9,""Ж | Mage"":12,""Ж | Rath"":1,""✿ Seely"":1,""》Sherby"":3,""wolf pussy"":4,""нѕ | nes"":2,""Ж | Davako"":3,""Ж | GasMask"":1,""Ж | Whiskey"":2,""Ж | OG Panda"":1,""Ж︎ | bones"":1,""DooperDupinskie"":3,""Ж︎ | Poptart"":5,""Ж | Orangeblack"":1,""Ж | wildcard.NS"":1,""Ж | Eragon123※"":3,""Ж | Crystal Claude"":1,""Ж︎ | No Chill Anna"":2,""My Ego > Bad Intentions"":1}","{""."":2,""PUCK"":6,""FLERG"":4,""Large"":3,""Mongo"":3,""MUG..."":1,""Ξ Sanzu"":5,""Ж | Wix"":1,""Convenant"":2,""Ж | Rath"":4,""✿ Seely"":2,""》Sherby"":2,""wolf pussy"":3,""нѕ | nes"":3,""Stellar-INF"":3,""Ж | Davako"":5,""нs | Widow"":2,""Ж | Whiskey"":3,""Ж | DankNugz"":2,""Ж | OG Panda"":1,""Ж︎ | bones"":1,""TouchMyGangsta"":3,""Ж︎ | Poptart"":1,""Ж | wildcard.NS"":2,""Ж | Crystal Claude"":1,""Ж︎ | No Chill Anna"":2,""My Ego > Bad Intentions"":3}","654","245","540","420","{""STG44"":16,""FG42 x4"":27,""SATCHEL"":2,""GEWEHR 43"":25}","{""M1 GARAND"":47,""M1 CARBINE"":1,""BROWNING M1919"":7,""155MM HOWITZER [M114]"":12,""M6 37mm [M8 Greyhound]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561199181920668","DJ","158","0","158","158","1.89","0","0","2","0","0","5027","5027","{}","{""."":8,""PUCK"":9,""FLERG"":5,""Large"":10,""Mongo"":7,""zesty"":1,""MUG..."":6,""Ξ Sanzu"":9,""Ж | 3fm"":3,""Convenant"":2,""Ж | Rath"":10,""✿ Seely"":1,""》Sherby"":6,""wolf pussy"":3,""Stellar-INF"":7,""Ж | Davako"":5,""Ж | Whiskey"":2,""PapaBearBaker"":3,""Ж | DankNugz"":9,""Ж | OG Panda"":3,""Ж︎ | bones"":5,""Ж | Badger™"":1,""Ж | y U h ※"":12,""DooperDupinskie"":1,""Ж︎ | Poptart"":2,""Ж | Orangeblack"":1,""Ж | wildcard.NS"":2,""Ж | Eragon123※"":3,""• The China Guy"":4,""Ж | Crystal Claude"":4,""Ж︎ | No Chill Anna"":7,""Ж︎ | Foxhole Norman"":1,""My Ego > Bad Intentions"":2,""Ж︎ | -TL- Monster_Corndog"":4}","1267","0","1700","0","{""150MM HOWITZER [sFH 18]"":158}","{}"
"76561198023310582","WhiskyPilot","12","15","0.8","5","0.14","0.18","9","0","0","0","689","35","{""JЖCK"":6,""Trots"":1,""zesty"":1,""Ξ Sanzu"":1,""Ж | Wix"":1,""Ж | Mage"":1,""• The China Guy"":2,""My Ego > Bad Intentions"":1,""Ж︎ | -TL- Monster_Corndog"":1}","{""PUCK"":2,""JЖCK"":1,""Terry"":1,""Scythe"":1,""нѕ | nes"":1,""Stellar-INF"":1,""Ж | PiscisK"":1,""Ж | DankNugz"":1,""Ж | OG Panda"":1,""TouchMyGangsta"":1,""Ж | Crystal Claude"":1}","257","385","880","320","{""75MM CANNON [PAK 40]"":4,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":3,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":3}","{""BAZOOKA"":1,""M1 GARAND"":4,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":1,""M6 37mm [M8 Greyhound]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":6,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198182490779","=Wurlstar=","37","63","0.59","9","0.44","0.75","9","0","1","1","308","14","{""."":2,""PUCK"":3,""JЖCK"":2,""Trots"":2,""Convenant"":3,""Ж | Mage"":5,""✿ Seely"":1,""wolf pussy"":1,""Stellar-INF"":2,""Ж | Davako"":1,""Ж | Whiskey"":10,""Ж | DankNugz"":2,""Ж | OG Panda"":5,""Ж | Tadiktor"":1,""TouchMyGangsta"":2,""DooperDupinskie"":7,""Ж︎ | Poptart"":4,""• The China Guy"":3,""Ж | Crystal Claude"":5,""Ж︎ | No Chill Anna"":2}","{""."":3,""PUCK"":1,""Stellar-INF"":1,""Ж | Whiskey"":6,""Ж | DankNugz"":2,""Ж | OG Panda"":2,""DooperDupinskie"":9,""Ж︎ | Poptart"":1,""Ж | Crystal Claude"":9,""Ж︎ | No Chill Anna"":2,""My Ego > Bad Intentions"":1}","363","915","740","340","{""GEWEHR 43"":37}","{""BAZOOKA"":1,""UNKNOWN"":1,""M1 GARAND"":48,""M1A1 THOMPSON"":1,""BROWNING M1919"":3,""155MM HOWITZER [M114]"":4,""37MM CANNON [Stuart M5A1]"":1,""75MM CANNON [Sherman M4A3(75)W]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561197960324656","More Ghana","11","39","0.28","2","0.13","0.46","7","0","0","0","478","26","{""PUCK"":1,""FLERG"":2,""Mongo"":4,""Trots"":1,""Ξ Sanzu"":2,""Convenant"":1,""Everblack"":1,""Ж | Mage"":10,""Ж | Rath"":2,""》Sherby"":3,""wolf pussy"":1,""нs | Widow"":2,""Ж | Whiskey"":1,""Ж | y U h ※"":1,""DooperDupinskie"":2,""Ж︎ | No Chill Anna"":1,""Ж︎ | Foxhole Norman"":1,""My Ego > Bad Intentions"":1,""Ж︎ | -TL- Monster_Corndog"":2}","{""PUCK"":1,""Mongo"":1,""Ξ Sanzu"":2,""Ж | Davako"":1,""нs | Widow"":1,""Ж | PiscisK"":1,""Ж︎ | bones"":1,""DooperDupinskie"":1,""Ж | wildcard.NS"":1,""Ж | Crystal Claude"":1}","95","310","880","220","{""KARABINER 98K"":11}","{""M1 GARAND"":23,""BOMBING RUN"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":3,""155MM HOWITZER [M114]"":10,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198994849700","B3n","63","47","1.34","9","0.76","0.57","7","0","0","0","464","17","{""."":2,""PUCK"":1,""JЖCK"":6,""Large"":1,""Trots"":4,""zesty"":2,""MUG..."":2,""Convenant"":4,""Ж | Mage"":6,""wolf pussy"":1,""Stellar-INF"":1,""Ж | Davako"":1,""Ж | Whiskey"":3,""Ж | OG Panda"":1,""TouchMyGangsta"":2,""DooperDupinskie"":4,""Ж︎ | Poptart"":3,""Ж | wildcard.NS"":1,""Ж | Crystal Claude"":1,""My Ego > Bad Intentions"":1}","{""."":3,""PUCK"":3,""FLERG"":1,""Ξ Sanzu"":1,""Convenant"":3,""Ж | Rath"":1,""》Sherby"":1,""Stellar-INF"":2,""нs | Widow"":1,""Ж | Whiskey"":7,""PapaBearBaker"":2,""Ж | DankNugz"":3,""Ж | OG Panda"":4,""TouchMyGangsta"":2,""Ж | Badger™"":1,""Ж | y U h ※"":1,""DooperDupinskie"":5,""Ж︎ | Poptart"":6,""Ж | Crystal Claude"":7,""Ж︎ | No Chill Anna"":9}","668","155","1040","140","{""MG42"":61,""STG44"":2}","{""SATCHEL"":1,""M1 GARAND"":23,""M1 CARBINE"":1,""M1A1 THOMPSON"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":3,""155MM HOWITZER [M114]"":6,""M6 37mm [M8 Greyhound]"":1,""37MM CANNON [Stuart M5A1]"":4,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""COAXIAL M1919 [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":3}"
"76561198317583009","Ж | Rath","90","62","1.45","13","1.09","0.75","4","1","1","1","279","18","{""DJ"":10,""B3n"":1,""Ralfus"":1,""=Oresto="":6,""D' Bearz"":3,""DeathVice"":8,""airaparent"":4,""=LordBarst="":1,""Capt.Taylor"":1,""Crazy_boots"":1,""Vomit Coffin"":3,""BasicallyZack"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":4,""=Just Win Baby="":1,""ﾒ Bobothemonk"":3,""ВOTИ | Archytek"":2,""Ξ FreeTheChickens"":2,""Ж | =Alotta Bush="":1,""в●ти | =exel="":2,""=Krombopulous_MYKL="":2,""вит | Phat_Cheeks57"":1,""Ξ вит | 季赛冠军"":2,""=Girth Brooks=(THICC)(CLWN)"":1}","{""kapk"":1,""Swift"":1,""Ralfus"":1,""Rob491"":4,""Will b"":2,""=Nerdy="":3,""=Vidar="":8,""=Oresto="":6,""D' Bearz"":4,""DeathVice"":1,""=Krusader="":1,""More Ghana"":2,""airaparent"":1,""Capt.Taylor"":2,""Crazy_boots"":2,""SeatingChart"":6,""Vomit Coffin"":5,""BasicallyZack"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":6,""=Gatrick Swayze="":3,""вит | Ventil8"":3,""ВOTИ | Archytek"":2,""Ξ FreeTheChickens"":7,""Ж | =Alotta Bush="":4,""в●ти | =exel="":5,""=Krombopulous_MYKL="":3,""MS | Smurf 我很爛"":1,""вит | Phat_Cheeks57"":1,""Ξ вит | 季赛冠军"":2,""=Girth Brooks=(THICC)(CLWN)"":1}","891","258","860","240","{""BAZOOKA"":1,""M1 GARAND"":79,""M1918A2 BAR"":3,""MK2 GRENADE"":4,""M3 GREASE GUN"":2,""M97 TRENCH GUN"":1}","{""MG42"":9,""MP40"":2,""STG44"":9,""FG42 x4"":3,""GEWEHR 43"":22,""KARABINER 98K"":5,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":10,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1}"
"76561198262539303","FLERG","53","42","1.26","8","0.64","0.51","8","2","2","2","278","26","{""DJ"":5,""B3n"":1,""kapk"":2,""Swift"":2,""=R3C0N="":1,""R E A P"":1,""=Oresto="":2,""DeathVice"":3,""=lolships="":1,""airaparent"":4,""Capt.Taylor"":1,""Crazy_boots"":2,""SeatingChart"":3,""Vomit Coffin"":2,""BasicallyZack"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""Ξ FreeTheChickens"":2,""Ж | =Alotta Bush="":2,""=Krombopulous_MYKL="":2,""вит | Phat_Cheeks57"":1,""=Girth Brooks=(THICC)(CLWN)"":2}","{""kapk"":1,""Жan"":1,""Swift"":2,""Ralfus"":5,""=Nerdy="":1,""=R3C0N="":1,""R E A P"":2,""=Oresto="":4,""ULFBERHT"":1,""=ApachiJr="":1,""=Krusader="":1,""More Ghana"":2,""Crazy_boots"":4,""SeatingChart"":2,""Vomit Coffin"":2,""=LordFarquaad="":2,""I_NoScoped_JFK"":1,""=Just Win Baby="":1,""ﾒ Bobothemonk"":3,""=Gatrick Swayze="":2,""ВOTИ | Archytek"":2,""Ж | =Alotta Bush="":7,""=Krombopulous_MYKL="":1,""вит | Phat_Cheeks57"":1,""=Girth Brooks=(THICC)(CLWN)"":3}","521","305","1120","60","{""BAZOOKA"":6,""M1 GARAND"":39,""M3 GREASE GUN"":8}","{""MG42"":5,""MP40"":3,""STG44"":5,""FG42 x4"":2,""GEWEHR 43"":17,""KARABINER 98K"":1,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":5,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":1}"
"76561199200242461","Ж︎ | Foxhole Norman","10","23","0.43","2","0.12","0.28","7","0","0","0","970","38","{""DJ"":1,""kapk"":2,""Swift"":7,""Rob491"":1,""=Vidar="":1,""=Oresto="":1,""=LordFarquaad="":1,""=Just Win Baby="":1,""Ξ FreeTheChickens"":3,""в●ти | =exel="":1,""MS | Smurf 我很爛"":1,""вит | Phat_Cheeks57"":1,""Ξ вит | 季赛冠军"":2}","{""Swift"":1,""Will b"":1,""=Vidar="":2,""More Ghana"":1,""=LordFarquaad="":1,""=Just Win Baby="":1,""Ξ FreeTheChickens"":1,""Ж | =Alotta Bush="":1,""в●ти | =exel="":1}","100","598","1440","0","{""M1 GARAND"":10}","{""MG42"":1,""STG44"":3,""GEWEHR 43"":14,""KARABINER 98K"":4,""150MM HOWITZER [sFH 18]"":1}"
"76561198141917000","Ξ FreeTheChickens","49","44","1.11","4","0.59","0.53","6","0","0","0","302","19","{""JЖCK"":3,""Large"":2,""Mongo"":1,""Trots"":2,""MUG..."":5,""Ξ Sanzu"":4,""Convenant"":3,""Ж | Mage"":2,""Ж | Rath"":7,""✿ Seely"":1,""》Sherby"":1,""wolf pussy"":1,""Ж | HeiZa"":1,""нѕ | nes"":1,""нs | Widow"":3,""Ж | PiscisK"":1,""Ж | Tadiktor"":2,""Ж | wildcard.NS"":1,""• The China Guy"":1,""Ж︎ | Foxhole Norman"":1,""Ж︎ | -TL- Monster_Corndog"":1}","{""."":1,""PUCK"":1,""FLERG"":2,""Large"":5,""Mongo"":1,""MUG..."":4,""Ξ Sanzu"":3,""Convenant"":4,""Ж | Rath"":2,""✿ Seely"":2,""》Sherby"":1,""Ж | Davako"":1,""нs | Widow"":4,""Ж | PiscisK"":4,""PapaBearBaker"":2,""Ж | DankNugz"":1,""Ж︎ | bones"":2,""Ж︎ | Poptart"":1,""Ж | wildcard.NS"":1,""Ж | Eragon123※"":1,""Ж︎ | No Chill Anna"":1,""Ж︎ | Foxhole Norman"":3,""My Ego > Bad Intentions"":1,""Ж︎ | -TL- Monster_Corndog"":1}","547","480","440","720","{""MP40"":3,""STG44"":6,""FG42 x4"":13,""GEWEHR 43"":15,""KARABINER 98K"":9,""KARABINER 98K x8"":3}","{""SATCHEL"":1,""M1 GARAND"":29,""MK2 GRENADE"":1,""BROWNING M1919"":2,""155MM HOWITZER [M114]"":2,""COAXIAL M1919 [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""COAXIAL M1919 [Sherman M4A3E2(76)]"":5}"
"76561198178497006","нѕ | nes","40","30","1.33","9","0.48","0.36","8","0","0","0","398","35","{""kapk"":3,""Жan"":3,""Will b"":1,""DeathVice"":5,""MrKravs33"":2,""airaparent"":3,""WhiskyPilot"":1,""SeatingChart"":1,""Vomit Coffin"":3,""=LordFarquaad="":3,""I_NoScoped_JFK"":2,""=Just Win Baby="":1,""Ж | =Alotta Bush="":1,""в●ти | =exel="":1}","{""kapk"":5,""Жan"":1,""Swift"":1,""Ralfus"":1,""=Caono="":1,""R E A P"":3,""D' Bearz"":2,""DeathVice"":2,""MrKravs33"":1,""airaparent"":2,""=LordBarst="":2,""Crazy_boots"":4,""Vomit Coffin"":3,""I_NoScoped_JFK"":2,""ﾒ Bobothemonk"":1,""Ξ FreeTheChickens"":1,""Ж | =Alotta Bush="":4,""в●ти | =exel="":1,""=Krombopulous_MYKL="":1,""MS | Smurf 我很爛"":1,""=Girth Brooks=(THICC)(CLWN)"":1}","413","1112","1000","320","{""M1 GARAND"":40}","{""MG42"":6,""STG44"":6,""SATCHEL"":1,""GEWEHR 43"":15,""KARABINER 98K"":1,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1}"
"76561197983252948","Ж | yourmomsmother","11","3","3.67","8","0.13","0.04","1","1","0","0","2250","909","{""Will b"":1,""=lolships="":1,""вит | Phat_Cheeks57"":1}","{""kapk"":2,""Ralfus"":2,""=Vidar="":1,""=LordFarquaad="":1,""вит | Ventil8"":2,""ВOTИ | Archytek"":1,""Ж | =Alotta Bush="":1,""вит | Phat_Cheeks57"":1}","663","200","1180","380","{""Sherman M4A3E2(76)"":1,""HULL M1919 [Stuart M5A1]"":2,""HULL M1919 [Sherman M4A3E2(76)]"":8}","{""BOMBING RUN"":1,""PANZERSCHRECK"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198018951612","Ж | Orangeblack","7","6","1.17","4","0.08","0.07","2","0","0","0","1828","192","{""DJ"":1,""MrKravs33"":1,""BasicallyZack"":2,""=LordFarquaad="":2}","{""Rob491"":1,""=Oresto="":1,""=Krusader="":1,""airaparent"":1,""ﾒ Bobothemonk"":1,""=Krombopulous_MYKL="":1,""=Girth Brooks=(THICC)(CLWN)"":1}","1029","125","1400","100","{""HULL M1919"":1,""HULL M1919 [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":5}","{""SATCHEL"":1,""KARABINER 98K"":1,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561198079076707","Swift","33","54","0.61","5","0.4","0.65","10","0","0","0","328","18","{""PUCK"":2,""FLERG"":2,""JЖCK"":1,""Large"":1,""Mongo"":1,""zesty"":3,""MUG..."":2,""Ξ Sanzu"":4,""Convenant"":5,""Ж | Mage"":1,""Ж | Rath"":1,""wolf pussy"":2,""нѕ | nes"":1,""Ж | Davako"":3,""Ж | GasMask"":1,""Ж | PiscisK"":1,""Ж | Whiskey"":2,""PapaBearBaker"":2,""Ж | Tadiktor"":1,""Ж︎ | bones"":1,""TouchMyGangsta"":2,""Ж | y U h ※"":3,""Ж︎ | Poptart"":3,""Ж | Eragon123※"":2,""• The China Guy"":3,""Ж | Crystal Claude"":1,""Ж︎ | No Chill Anna"":1,""Ж︎ | Foxhole Norman"":1,""My Ego > Bad Intentions"":1}","{""."":2,""PUCK"":2,""FLERG"":2,""Large"":1,""Mongo"":2,""MUG..."":1,""Ξ Sanzu"":2,""Ж | Wix"":2,""Stellar-INF"":1,""нs | Widow"":2,""Ж | PiscisK"":1,""PapaBearBaker"":4,""Ж | y U h ※"":1,""Ж︎ | Poptart"":1,""Ж︎ | Foxhole Norman"":7,""My Ego > Bad Intentions"":1,""Ж︎ | -TL- Monster_Corndog"":1}","325","1015","500","640","{""GEWEHR 43"":33}","{""BAZOOKA"":1,""M1 GARAND"":42,""M1 CARBINE"":1,""MK2 GRENADE"":1,""BROWNING M1919"":6,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
