"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561197991114815","DeathVice","48","29","1.66","11","0.56","0.34","10","0","1","1","732","36","{""Templeton"":2,""PV || Evil"":2,""PV || Hito"":1,""PV || karl"":1,""PV || Smola"":2,""PV ll Mosiu."":2,""PV || Hertan"":3,""PV || Leasst"":2,""PV || czol0o"":1,""PV ||| DZERY"":1,""PV || @sleepy"":1,""PV || BCaster"":1,""PV || tobexor"":1,""PV || Artutleg"":2,""PV || Veni Vici"":1,""PV || Vipperino"":1,""PV || Wzburzony"":1,""PV || WizzWookie"":1,""PV || kuba.dziki"":1,""PV || Angliczanin"":1,""PV || Roger Roger"":1}","{""Templeton"":2,""PV || Evil"":2,""PV || Hito"":3,""PV || K4CZY"":2,""PV || Kozak"":2,""PV || LeWyy"":2,""PV || Wodzu"":1,""PV || Hertan"":2,""PV || Woyteq"":3,""PV || czol0o"":1,""PV || dommin"":4,""PV || endzoj"":2,""PV || J4skyyy"":3,""PV || Snuffik"":2,""PV || _D1L3R_"":1,""PV || Misheses"":1,""PV || Veni Vici"":1,""PV || Vipperino"":1,""PV || Pietras_PL"":6,""PV || WizzWookie"":5,""PV || kuba.dziki"":1,""PV || KamilCzytoty"":1}","379","335","1200","0","{""MG42"":48}","{""M1 GARAND"":15,""M1918A2 BAR"":1,""M1A1 THOMPSON"":1,""BROWNING M1919"":5,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":2,""37MM CANNON [Stuart M5A1]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3}"
"76561198100992231","Vomit Coffin","54","70","0.77","6","0.63","0.82","7","1","3","1","263","13","{""PV || Evil"":4,""PV || Hito"":3,""PV || Supa"":1,""PV || K4CZY"":2,""PV || Kozak"":1,""PV || LeWyy"":2,""PV || Smola"":4,""PV || Hertan"":1,""PV || Leasst"":3,""PV || cinekk"":1,""PV || czol0o"":1,""PV ||| DZERY"":4,""PV || BCaster"":1,""PV || J4skyyy"":1,""PV || Snuffik"":6,""PV || _D1L3R_"":1,""PV || tobexor"":1,""PV || Artutleg"":12,""PV || Misheses"":1,""PV || Veni Vici"":1,""PV || Vipperino"":2,""PV || WizzWookie"":4,""PV || kuba.dziki"":5,""PV || KamilCzytoty"":4,""PV || Sex Defender"":1,""PV || B(L)MBA-87-PL"":1,""PV || KnightRider69"":2}","{""PV || Evil"":3,""PV || Hito"":1,""PV || Supa"":1,""PV || LeWyy"":1,""PV || Smola"":5,""PV || Jemiel"":2,""PV || cinekk"":1,""PV || czol0o"":9,""PV ||| DZERY"":3,""PV || BCaster"":1,""PV || Snuffik"":3,""PV || _D1L3R_"":4,""PV || tobexor"":2,""PV || Veni Vici"":1,""PV || Vipperino"":4,""PV || Wzburzony"":1,""PV || Pietras_PL"":1,""PV || WizzWookie"":1,""PV || kuba.dziki"":5,""PV || Angliczanin"":1,""PV || Błaziakson"":1,""PV || KamilCzytoty"":2,""PV || B(L)MBA-87-PL"":1}","487","3055","880","100","{""STG44"":29,""GEWEHR 43"":16,""KARABINER 98K"":4,""PANZERSCHRECK"":4,""M43 STIELHANDGRANATE"":1}","{""SATCHEL"":2,""M1 GARAND"":38,""BOMBING RUN"":1,""MK2 GRENADE"":1,""M3 GREASE GUN"":2,""BROWNING M1919"":5,""M97 TRENCH GUN"":3,""M1903 SPRINGFIELD"":3,""155MM HOWITZER [M114]"":12,""37MM CANNON [Stuart M5A1]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198076325251","PV || czol0o","30","80","0.38","4","0.35","0.94","16","1","3","1","247","17","{""Nuna"":1,""Swift"":3,""Rob491"":1,""Theone"":1,""Will b"":2,""fatkid"":1,""R E A P"":1,""=Oresto="":4,""D' Bearz"":1,""Ж | B3n"":3,""〢BuИk"":1,""DeathVice"":1,""LastLight"":1,""MrKravs33"":1,""=Krusader="":3,""Vomit Coffin"":9,""=DriedUpЖBoi="":1,""=LordFarquaad="":4,""=InHAWKsicated="":3,""Ж︎ | =Klink="":4,""ﾒ Bobothemonk"":1,""BOTИ | Archytek"":1,""Robert Lewandowski"":25,""=AngeloDeLaMorte_TV="":4,""The Dankest of Ducks"":2,""вит | Phat_Cheeks57"":1}","{""fatkid"":5,""R E A P"":1,""Ж | B3n"":4,""〢BuИk"":1,""DeathVice"":1,""=Krusader="":2,""MS | J-walk-"":2,""Vomit Coffin"":1,""=LordFarquaad="":4,""=InHAWKsicated="":1,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":3,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":2}","230","290","220","760","{""BAZOOKA"":3,""M1 GARAND"":22,""M1918A2 BAR"":3,""MK2 GRENADE"":2}","{""MG42"":7,""MP40"":1,""STG44"":21,""GEWEHR 43"":18,""BOMBING RUN"":1,""KARABINER 98K"":2,""PANZERSCHRECK"":1,""M43 STIELHANDGRANATE"":2,""150MM HOWITZER [sFH 18]"":25,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198050906018","PV || Hito","39","82","0.48","9","0.46","0.96","11","0","1","1","328","16","{""Swift"":4,""Theone"":2,""Tomato"":2,""Will b"":2,""fatkid"":3,""=Oresto="":1,""D' Bearz"":1,""Ж | B3n"":3,""〢BuИk"":3,""=M4ILBOX="":1,""DeathVice"":3,""MrKravs33"":2,""=Krusader="":2,""MS | J-walk-"":1,""SolarEclipse"":2,""Vomit Coffin"":1,""=LordFarquaad="":2,""=InHAWKsicated="":4,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":1,""BOTИ | Archytek"":2,""=Champion Sounds="":1,""Robert Lewandowski"":32,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":5}","{""Nuna"":1,""Swift"":3,""fatkid"":5,""=Caono="":1,""R E A P"":1,""=Oresto="":1,""D' Bearz"":2,""Ж | B3n"":2,""〢BuИk"":2,""DeathVice"":1,""MrKravs33"":1,""Vomit Coffin"":3,""=LordFarquaad="":3,""=InHAWKsicated="":1,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":2,""=Gatrick Swayze="":1,""BOTИ | Archytek"":2,""=Champion Sounds="":1,""вит |Frosty_55"":1,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":3}","326","1825","320","780","{""M1 GARAND"":38,""MK2 GRENADE"":1}","{""MG42"":6,""MP40"":1,""STG44"":11,""FG42 x4"":1,""SATCHEL"":1,""GEWEHR 43"":17,""M2 AP MINE"":1,""STRAFING RUN"":2,""KARABINER 98K"":6,""PANZERSCHRECK"":1,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":31,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561199042468219","PV || Angliczanin","112","60","1.87","25","1.31","0.7","7","1","0","0","623","28","{""Tomato"":2,""Will b"":1,""fatkid"":1,""=Nerdy="":6,""=Oresto="":7,""D' Bearz"":7,""Ж | B3n"":2,""MrKravs33"":1,""MS | J-walk-"":16,""Vomit Coffin"":1,""I_NoScoped_JFK"":2,""Ж | y U h ※"":1,""=InHAWKsicated="":4,""ﾒ Bobothemonk"":1,""=Gatrick Swayze="":1,""BOTИ | Archytek"":2,""Robert Lewandowski"":3,""=AngeloDeLaMorte_TV="":2}","{""Swift"":1,""Theone"":3,""Tomato"":4,""fatkid"":2,""=Caono="":3,""=Nerdy="":13,""R E A P"":2,""Ж exel"":1,""=Oresto="":2,""D' Bearz"":12,""Ж | B3n"":8,""〢BuИk"":1,""DeathVice"":1,""MrKravs33"":7,""=Krusader="":6,""Buttspoons"":1,""MS | J-walk-"":11,""SolarEclipse"":1,""TheNutBender"":1,""=LordFarquaad="":1,""=InHAWKsicated="":8,""ﾒ Bobothemonk"":7,""=Gatrick Swayze="":7,""BOTИ | Archytek"":4,""=Champion Sounds="":1,""=AngeloDeLaMorte_TV="":1,""вит | Phat_Cheeks57"":1,""Ξ вит | Comrade Grimm"":2}","1016","219","300","920","{""BAZOOKA"":6,""UNKNOWN"":1,""M1 GARAND"":99,""M1 CARBINE"":6}","{""MG42"":7,""MP40"":1,""STG44"":6,""S-MINE"":1,""FG42 x4"":15,""GEWEHR 43"":20,""KARABINER 98K"":2,""M43 STIELHANDGRANATE"":2,""150MM HOWITZER [sFH 18]"":3,""COAXIAL MG34 [Sd.Kfz.234 Puma]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198022286841","PV || VIVI","54","21","2.57","7","0.63","0.25","3","0","0","0","677","46","{""Nuna"":1,""Rob491"":1,""Will b"":1,""=Caono="":2,""R E A P"":4,""Evil Santa 28"":8,""I_NoScoped_JFK"":1,""Ж︎ | =Klink="":1,""вит |Frosty_55"":2}","{""Rob491"":4,""Tomato"":1,""Will b"":2,""=Caono="":2,""R E A P"":8,""Taylorr"":2,""Ж exel"":1,""Ж gibbs"":3,""=M4ILBOX="":4,""MrKravs33"":1,""TheNutBender"":4,""Evil Santa 28"":9,""I_NoScoped_JFK"":2,""вит |Frosty_55"":2,""=Krombopulous_MYKL="":1,""вит | Phat_Cheeks57"":8}","437","576","120","1440","{""M1 GARAND"":54}","{""MP40"":1,""STG44"":3,""GEWEHR 43"":13,""WALTHER P38"":1,""KARABINER 98K"":3}"
"76561198087791427","Rob491","25","28","0.89","8","0.29","0.33","6","2","0","0","906","27","{""PV || LJT"":1,""Templeton"":1,""PV || VIVI"":4,""PV || karl"":1,""PV || LeWyy"":1,""PV || Wodzu"":2,""PV ll Mosiu."":3,""PV || Hertan"":1,""PV || Jemiel"":1,""PV || Woyteq"":1,""PV || dommin"":1,""PV || BCaster"":3,""PV || Snuffik"":1,""PV || Veni Vici"":1,""PV || Wzburzony"":1,""PV || WizzWookie"":1,""PV || Roger Roger"":1,""PV || KamilCzytoty"":3}","{""Templeton"":2,""PV || Evil"":1,""PV || VIVI"":1,""PV || karl"":2,""PV || LeWyy"":1,""PV || Jemiel"":2,""PV || cinekk"":2,""PV || czol0o"":1,""PV || dommin"":1,""PV ||| DZERY"":1,""PV || Snuffik"":4,""PV || _D1L3R_"":1,""PV || tobexor"":1,""PV || Veni Vici"":1,""PV || Vipperino"":1,""PV || Pietras_PL"":1,""PV || WizzWookie"":1,""PV || KamilCzytoty"":1}","265","200","1380","0","{""GEWEHR 43"":2,""KARABINER 98K"":4,""PANZERSCHRECK"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":3,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":13,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":2}","{""BAZOOKA"":4,""M1 GARAND"":15,""M1 CARBINE"":1,""M1918A2 BAR"":1,""Stuart M5A1"":1,""BROWNING M1919"":1,""M6 37mm [M8 Greyhound]"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3}"
"76561198131744462","PV || WizzWookie","81","72","1.12","5","0.95","0.84","5","0","1","1","226","20","{""Nuna"":12,""Rob491"":1,""Theone"":3,""Tomato"":1,""Ж exel"":2,""Ж gibbs"":7,""=M4ILBOX="":2,""DeathVice"":5,""PyrochemЖst"":3,""TheNutBender"":4,""Vomit Coffin"":1,""=LordFarquaad="":2,""I_NoScoped_JFK"":5,""Ж | y U h ※"":2,""Ж︎ | =Klink="":11,""вит |Frosty_55"":2,""Robert Lewandowski"":7,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1}","{""Nuna"":4,""Swift"":2,""Rob491"":1,""Theone"":2,""Will b"":2,""=Caono="":1,""R E A P"":1,""Taylorr"":1,""Ж exel"":3,""D' Bearz"":2,""Ж gibbs"":5,""〢BuИk"":8,""DeathVice"":1,""=Krusader="":2,""Buttspoons"":2,""PyrochemЖst"":5,""SolarEclipse"":2,""TheNutBender"":8,""Vomit Coffin"":4,""Evil Santa 28"":2,""=LordFarquaad="":1,""I_NoScoped_JFK"":4,""Ж | y U h ※"":1,""Ж︎ | =Klink="":5,""вит |Frosty_55"":5,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":3,""The Dankest of Ducks"":3}","581","225","140","940","{""BAZOOKA"":4,""M1 GARAND"":73,""MK2 GRENADE"":4}","{""MG42"":5,""STG44"":13,""FG42 x4"":3,""SATCHEL"":3,""GEWEHR 43"":31,""KARABINER 98K"":3,""PANZERSCHRECK"":1,""M43 STIELHANDGRANATE"":3,""150MM HOWITZER [sFH 18]"":7,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198071510828","PV || Woyteq","42","54","0.78","4","0.49","0.63","4","0","1","1","282","25","{""Nuna"":7,""Theone"":2,""Ж exel"":1,""Ж gibbs"":10,""〢BuИk"":2,""DeathVice"":3,""PyrochemЖst"":2,""TheNutBender"":6,""=LordFarquaad="":1,""I_NoScoped_JFK"":3,""Ж | y U h ※"":1,""Ж︎ | =Klink="":5,""=Champion Sounds="":2,""вит |Frosty_55"":4,""Robert Lewandowski"":1,""=AngeloDeLaMorte_TV="":2,""The Dankest of Ducks"":1,""вит | Phat_Cheeks57"":1}","{""Nuna"":3,""Rob491"":1,""Theone"":8,""Ж exel"":4,""Ж gibbs"":1,""〢BuИk"":1,""=M4ILBOX="":2,""PyrochemЖst"":4,""TheNutBender"":7,""I_NoScoped_JFK"":3,""Ж︎ | =Klink="":3,""=Champion Sounds="":2,""вит |Frosty_55"":2,""The Dankest of Ducks"":1}","305","925","300","1000","{""M1 GARAND"":40,""MK2 GRENADE"":2}","{""MG42"":3,""STG44"":14,""FG42 x4"":2,""SATCHEL"":2,""UNKNOWN"":1,""GEWEHR 43"":24,""KARABINER 98K"":4,""M43 STIELHANDGRANATE"":2,""150MM HOWITZER [sFH 18]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198117793109","PV || tobexor","53","36","1.47","25","0.62","0.42","6","0","0","0","2322","26","{""Nuna"":1,""Rob491"":1,""Tomato"":1,""Will b"":1,""R E A P"":3,""D' Bearz"":1,""Ж gibbs"":3,""=M4ILBOX="":3,""TheNutBender"":2,""Vomit Coffin"":2,""Evil Santa 28"":2,""=LordFarquaad="":3,""I_NoScoped_JFK"":3,""=InHAWKsicated="":1,""=Champion Sounds="":3,""Robert Lewandowski"":3,""The Dankest of Ducks"":1,""вит | Phat_Cheeks57"":2}","{""Swift"":2,""fatkid"":1,""=Caono="":7,""R E A P"":8,""Taylorr"":1,""Ж exel"":4,""Ж gibbs"":3,""=M4ILBOX="":11,""DeathVice"":1,""PyrochemЖst"":1,""Vomit Coffin"":1,""I_NoScoped_JFK"":2,""BOTИ | Archytek"":1,""=Champion Sounds="":2,""=Krombopulous_MYKL="":2,""The Dankest of Ducks"":1,""вит | Phat_Cheeks57"":5}","466","0","120","1260","{""M1918A2 BAR"":9,""MK2 GRENADE"":1,""M1903 SPRINGFIELD"":43}","{""MP40"":1,""STG44"":2,""FG42 x4"":2,""GEWEHR 43"":19,""BOMBING RUN"":1,""KARABINER 98K"":6,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":3,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1}"
"76561199027812839","PV || Jemiel","45","70","0.64","4","0.53","0.82","9","0","1","1","382","18","{""Nuna"":2,""Swift"":1,""Rob491"":2,""Theone"":4,""Tomato"":2,""Will b"":2,""fatkid"":2,""=Caono="":1,""Taylorr"":1,""Ж exel"":6,""D' Bearz"":1,""Ж gibbs"":10,""Ж | B3n"":1,""〢BuИk"":1,""LastLight"":1,""=Krusader="":1,""SolarEclipse"":1,""TheNutBender"":2,""Vomit Coffin"":2,""Evil Santa 28"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":2,""Ж | y U h ※"":1,""=InHAWKsicated="":2,""Ж︎ | =Klink="":5,""ﾒ Bobothemonk"":1,""=Champion Sounds="":1,""вит |Frosty_55"":1,""Robert Lewandowski"":6,""=Krombopulous_MYKL="":2,""=AngeloDeLaMorte_TV="":3,""вит | Phat_Cheeks57"":1}","{""Nuna"":2,""Swift"":1,""Rob491"":1,""Theone"":1,""Will b"":1,""=Caono="":1,""Ж exel"":4,""Ж gibbs"":5,""Ж | B3n"":2,""〢BuИk"":3,""=M4ILBOX="":1,""=Krusader="":1,""PyrochemЖst"":2,""TheNutBender"":4,""Evil Santa 28"":2,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""Ж︎ | =Klink="":2,""вит |Frosty_55"":4,""=Krombopulous_MYKL="":2,""The Dankest of Ducks"":1,""вит | Phat_Cheeks57"":3}","334","25","220","860","{""M1 GARAND"":45}","{""MG42"":1,""MP40"":1,""STG44"":15,""FG42 x4"":3,""GEWEHR 43"":34,""KARABINER 98K"":3,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":6,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":2,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561198301375049","Buttspoons","0","9","0","0","0","0.11","9","0","0","0","1702","46","{""Templeton"":1,""PV ll Mosiu."":2,""PV || cinekk"":1,""PV || BCaster"":1,""PV || Wzburzony"":1,""PV || WizzWookie"":2,""PV || Angliczanin"":1}","{}","445","280","1520","40","{}","{""BAZOOKA"":1,""M1 GARAND"":3,""PRECISION STRIKE"":1,""COAXIAL M1919 [Stuart M5A1]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3}"
"76561198091336610","PV || Supa","13","11","1.18","7","0.15","0.13","3","1","0","0","1446","29","{""Swift"":1,""=Corn="":1,""LastLight"":1,""父 =Hodgy="":1,""MS | J-walk-"":2,""SolarEclipse"":1,""Vomit Coffin"":1,""Evil Santa 28"":1,""Ж | y U h ※"":1,""Robert Lewandowski"":1}","{""MrKravs33"":1,""Vomit Coffin"":1,""Evil Santa 28"":1,""=LordFarquaad="":2,""I_NoScoped_JFK"":1,""=InHAWKsicated="":1,""ﾒ Bobothemonk"":2,""=Champion Sounds="":1,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":1}","494","100","780","780","{""M97 TRENCH GUN"":2,""37MM CANNON [Stuart M5A1]"":7,""HULL M1919 [Sherman M4A3E2(76)]"":4}","{""MP40"":1,""FG42 x4"":2,""GEWEHR 43"":1,""PANZERSCHRECK"":2,""Sd.Kfz.181 Tiger 1"":1,""150MM HOWITZER [sFH 18]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":3}"
"76561198101696307","PV || Misheses","64","65","0.98","6","0.75","0.76","6","0","2","1","188","19","{""=Corn="":1,""Tomato"":3,""Will b"":1,""fatkid"":2,""=Nerdy="":5,""R E A P"":1,""Ж exel"":1,""=Oresto="":14,""D' Bearz"":3,""Ж | B3n"":2,""DeathVice"":1,""LastLight"":1,""MrKravs33"":3,""=Krusader="":2,""MS | J-walk-"":10,""TheNutBender"":1,""=LordFarquaad="":1,""I_NoScoped_JFK"":1,""=InHAWKsicated="":2,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":3,""=Gatrick Swayze="":1,""BOTИ | Archytek"":1,""Robert Lewandowski"":3,""The Dankest of Ducks"":1}","{""Swift"":1,""Theone"":3,""fatkid"":1,""=Caono="":1,""=Nerdy="":5,""R E A P"":2,""Ж exel"":1,""=Oresto="":1,""D' Bearz"":8,""Ж gibbs"":1,""Ж | B3n"":5,""〢BuИk"":2,""MrKravs33"":3,""=Krusader="":3,""MS | J-walk-"":1,""Vomit Coffin"":1,""I_NoScoped_JFK"":1,""=InHAWKsicated="":3,""Ж︎ | =Klink="":1,""ﾒ Bobothemonk"":8,""=Gatrick Swayze="":7,""BOTИ | Archytek"":4,""The Dankest of Ducks"":1}","479","215","280","900","{""M1 GARAND"":50,""MK2 GRENADE"":4,""M1A1 THOMPSON"":3,""M3 GREASE GUN"":6,""M1903 SPRINGFIELD"":1}","{""MG42"":15,""MP40"":2,""STG44"":8,""FG42 x4"":10,""GEWEHR 43"":17,""BOMBING RUN"":1,""KARABINER 98K"":3,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":3,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":2,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198019089135","PV || Leasst","52","7","7.43","29","0.61","0.08","3","0","0","0","2647","23","{""Theone"":1,""Tomato"":1,""=Nerdy="":2,""=Oresto="":3}","{""Swift"":3,""Theone"":1,""fatkid"":2,""=Nerdy="":2,""R E A P"":2,""=Oresto="":1,""D' Bearz"":3,""ULFBERHT"":1,""Ж | B3n"":5,""〢BuИk"":4,""DeathVice"":2,""LastLight"":1,""MrKravs33"":2,""MS | J-walk-"":1,""TheNutBender"":1,""Vomit Coffin"":3,""=LordFarquaad="":2,""=InHAWKsicated="":6,""ﾒ Bobothemonk"":3,""=Gatrick Swayze="":1,""BOTИ | Archytek"":3,""=AngeloDeLaMorte_TV="":1,""The Dankest of Ducks"":2}","357","0","660","1000","{""BROWNING M1919"":52}","{""MG42"":3,""STG44"":1,""GEWEHR 43"":2,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1}"
"76561198348103342","I_NoScoped_JFK","65","56","1.16","8","0.76","0.66","8","0","3","1","396","21","{""Templeton"":6,""PV || Andy"":1,""PV || Evil"":2,""PV || Supa"":1,""PV || VIVI"":2,""PV || karl"":1,""henning336"":1,""PV || K4CZY"":2,""PV || LeWyy"":1,""PV || Smola"":1,""PV || Wodzu"":2,""PV ll Mosiu."":1,""PV || Hertan"":2,""PV || Jemiel"":1,""PV || Woyteq"":3,""PV || dommin"":2,""PV || endzoj"":4,""PV || @sleepy"":1,""PV || BCaster"":2,""PV || J4skyyy"":4,""PV || Snuffik"":1,""PV || tobexor"":2,""PV || Artutleg"":1,""PV || Misheses"":1,""PV || Pietras_PL"":3,""PV || WizzWookie"":4,""PV || kuba.dziki"":1,""PV || Roger Roger"":1,""PV || KamilCzytoty"":2}","{""Templeton"":3,""PV || Andy"":1,""PV || VIVI"":1,""PV || karl"":3,""PV || K4CZY"":5,""PV || LeWyy"":1,""PV || Wodzu"":4,""PV || Hertan"":2,""PV || Jemiel"":2,""PV || Woyteq"":3,""PV || dommin"":1,""PV || endzoj"":5,""PV ||| DZERY"":1,""PV || @sleepy"":1,""PV || BCaster"":2,""PV || J4skyyy"":7,""PV || Snuffik"":7,""PV || tobexor"":3,""PV || Misheses"":1,""PV || Veni Vici"":1,""PV || Pietras_PL"":2,""PV || WizzWookie"":5,""PV || Angliczanin"":2,""PV || KamilCzytoty"":1,""PV || KnightRider69"":1}","551","2950","1120","60","{""MG42"":9,""MP40"":5,""STG44"":12,""FG42 x4"":16,""SATCHEL"":2,""GEWEHR 43"":5,""KARABINER 98K"":15,""PANZERSCHRECK"":1}","{""SATCHEL"":1,""M1 GARAND"":42,""COLT M1911"":1,""M1 CARBINE"":1,""M1918A2 BAR"":1,""MK2 GRENADE"":1,""BROWNING M1919"":3,""M97 TRENCH GUN"":1,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":1,""37MM CANNON [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3E2(76)]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198136736730","=Nerdy=","29","33","0.88","6","0.34","0.39","5","0","0","0","729","25","{""PV || Andy"":5,""PV || Evil"":2,""PV || LeWyy"":1,""PV || Leasst"":2,""PV || Artutleg"":1,""PV || Misheses"":5,""PV || Alukardus"":1,""PV || Angliczanin"":13,""PV || Sex Defender"":1,""PV || KnightRider69"":2}","{""PV || Andy"":4,""PV || LeWyy"":2,""PV || Leasst"":2,""PV ||| DZERY"":1,""PV || Misheses"":5,""PV || Alukardus"":1,""PV || Veni Vici"":1,""PV || Angliczanin"":6,""PV || Diamond[PL]"":1,""PV || KnightRider69"":6}","209","890","1320","160","{""GEWEHR 43"":29}","{""BAZOOKA"":1,""M1 GARAND"":27,""M3 GREASE GUN"":1,""BROWNING M1919"":2,""155MM HOWITZER [M114]"":1,""75MM CANNON [Sherman M4A3(75)W]"":1}"
"76561198017301781","PV || LJT","3","13","0.23","2","0.04","0.15","6","0","2","1","1429","43","{""LastLight"":1,""MS | J-walk-"":1,""SolarEclipse"":1,""Ж | y U h ※"":4,""Ж︎ | =Klink="":1,""BOTИ | Archytek"":2,""Robert Lewandowski"":2,""The Dankest of Ducks"":1}","{""Rob491"":1,""Tomato"":1,""=InHAWKsicated="":1}","501","0","520","1040","{""BAZOOKA"":2,""HULL M1919 [Stuart M5A1]"":1}","{""MP40"":1,""STG44"":1,""FG42 x4"":1,""SATCHEL"":1,""M43 STIELHANDGRANATE"":1,""150MM HOWITZER [sFH 18]"":2,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":5}"
"76561198352672635","Will b","32","17","1.88","7","0.38","0.2","5","2","2","1","611","50","{""Templeton"":1,""PV || VIVI"":2,""PV || LeWyy"":2,""PV || Wodzu"":1,""PV ll Mosiu."":1,""PV || Jemiel"":1,""PV || @sleepy"":1,""PV || Veni Vici"":1,""PV || WizzWookie"":2,""PV || Roger Roger"":5}","{""Templeton"":1,""PV || Hito"":2,""PV || VIVI"":1,""PV || LeWyy"":1,""PV || Wodzu"":1,""PV || Jemiel"":2,""PV || czol0o"":2,""PV || dommin"":2,""PV || _D1L3R_"":1,""PV || tobexor"":1,""PV || Misheses"":1,""PV || Veni Vici"":3,""PV || Vipperino"":3,""PV || kuba.dziki"":1,""PV || Angliczanin"":1,""PV || Diamond[PL]"":1,""PV || Roger Roger"":4,""PV || KamilCzytoty"":1,""PV || Sex Defender"":1,""PV || B(L)MBA-87-PL"":2}","235","5267","1540","0","{""GEWEHR 43"":15,""BOMBING RUN"":12,""STRAFING RUN"":5}","{""M1 GARAND"":10,""M1 CARBINE"":5,""M3 GREASE GUN"":1,""M6 37mm [M8 Greyhound]"":1}"
